textbox22,Textbox9
generated on 20/03/2020 13:55:10 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Turkey,European Region of WHO,Western Asia,2019,1,2018-12-31,2019-01-06,,230,0,4,104,,0,108,0,0,0,0,108,,No Report
Turkey,European Region of WHO,Western Asia,2019,2,2019-01-07,2019-01-13,,419,0,11,196,,0,207,0,0,1,1,208,,No Report
Turkey,European Region of WHO,Western Asia,2019,3,2019-01-14,2019-01-20,,355,0,15,143,,0,158,0,0,1,1,159,,No Report
Turkey,European Region of WHO,Western Asia,2019,4,2019-01-21,2019-01-27,,251,0,4,92,,0,96,0,0,2,2,98,,No Report
Turkey,European Region of WHO,Western Asia,2019,5,2019-01-28,2019-02-03,,309,0,14,91,,0,105,0,0,0,0,105,,No Report
Turkey,European Region of WHO,Western Asia,2019,6,2019-02-04,2019-02-10,,181,0,10,45,,0,55,0,0,1,1,56,,No Report
Turkey,European Region of WHO,Western Asia,2019,7,2019-02-11,2019-02-17,,200,0,6,17,,0,23,0,0,4,4,27,,No Report
Turkey,European Region of WHO,Western Asia,2019,8,2019-02-18,2019-02-24,,208,0,5,17,,0,22,0,0,4,4,26,,No Report
Turkey,European Region of WHO,Western Asia,2019,9,2019-02-25,2019-03-03,,223,0,4,12,,0,16,0,0,1,1,17,,No Report
Turkey,European Region of WHO,Western Asia,2019,10,2019-03-04,2019-03-10,,171,0,2,3,,0,5,0,0,9,9,14,,No Report
Turkey,European Region of WHO,Western Asia,2019,11,2019-03-11,2019-03-17,,195,0,4,5,,0,9,0,0,7,7,16,,No Report
Turkey,European Region of WHO,Western Asia,2019,12,2019-03-18,2019-03-24,,135,0,5,0,,0,5,0,0,13,13,18,,No Report
Turkey,European Region of WHO,Western Asia,2019,13,2019-03-25,2019-03-31,,148,0,0,0,,0,0,0,0,11,11,11,,No Report
Turkey,European Region of WHO,Western Asia,2019,14,2019-04-01,2019-04-07,,152,0,8,1,,0,9,0,0,14,14,23,,No Report
Turkey,European Region of WHO,Western Asia,2019,15,2019-04-08,2019-04-14,,135,0,2,1,,0,3,0,0,10,10,13,,No Report
Turkey,European Region of WHO,Western Asia,2019,16,2019-04-15,2019-04-21,,136,0,2,0,,0,2,0,0,12,12,14,,No Report
Turkey,European Region of WHO,Western Asia,2019,17,2019-04-22,2019-04-28,,107,0,0,0,,0,0,0,0,23,23,23,,No Report
Turkey,European Region of WHO,Western Asia,2019,18,2019-04-29,2019-05-05,,93,0,0,0,,0,0,0,0,10,10,10,,No Report
Turkey,European Region of WHO,Western Asia,2019,19,2019-05-06,2019-05-12,,126,0,0,1,,0,1,0,0,31,31,32,,No Report
Turkey,European Region of WHO,Western Asia,2019,20,2019-05-13,2019-05-19,,92,0,0,0,,0,0,0,0,16,16,16,,No Report
Turkey,European Region of WHO,Western Asia,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,40,2019-09-30,2019-10-06,,81,0,0,0,,0,0,0,0,8,8,8,,No Report
Turkey,European Region of WHO,Western Asia,2019,41,2019-10-07,2019-10-13,,107,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkey,European Region of WHO,Western Asia,2019,42,2019-10-14,2019-10-20,,102,0,0,0,,0,0,0,0,2,2,2,,No Report
Turkey,European Region of WHO,Western Asia,2019,43,2019-10-21,2019-10-27,,139,0,0,1,,0,1,0,0,6,6,7,,No Report
Turkey,European Region of WHO,Western Asia,2019,44,2019-10-28,2019-11-03,,106,0,0,0,,0,0,0,0,7,7,7,,No Report
Turkey,European Region of WHO,Western Asia,2019,45,2019-11-04,2019-11-10,,163,0,1,0,,0,1,0,0,3,3,4,,No Report
Turkey,European Region of WHO,Western Asia,2019,46,2019-11-11,2019-11-17,,192,0,1,0,,0,1,0,0,6,6,7,,No Report
Turkey,European Region of WHO,Western Asia,2019,47,2019-11-18,2019-11-24,,211,0,6,0,,0,6,0,0,11,11,17,,No Report
Turkey,European Region of WHO,Western Asia,2019,48,2019-11-25,2019-12-01,,165,0,3,0,,0,3,0,0,5,5,8,,No Report
Turkey,European Region of WHO,Western Asia,2019,49,2019-12-02,2019-12-08,,179,0,14,0,,0,14,0,0,3,3,17,,No Report
Turkey,European Region of WHO,Western Asia,2019,50,2019-12-09,2019-12-15,,240,0,26,0,,0,26,0,0,16,16,42,,No Report
Turkey,European Region of WHO,Western Asia,2019,51,2019-12-16,2019-12-22,,353,0,76,0,,0,76,0,0,25,25,101,,No Report
Turkey,European Region of WHO,Western Asia,2019,52,2019-12-23,2019-12-29,,499,0,141,3,,0,144,0,0,75,75,219,,No Report
Turkey,European Region of WHO,Western Asia,2020,1,2019-12-30,2020-01-05,,333,0,140,1,,0,141,0,0,38,38,179,,No Report
Turkey,European Region of WHO,Western Asia,2020,2,2020-01-06,2020-01-12,,601,0,196,1,,0,197,0,0,103,103,300,,No Report
Turkey,European Region of WHO,Western Asia,2020,3,2020-01-13,2020-01-19,,736,0,277,6,,0,283,0,0,150,150,433,,No Report
Turkey,European Region of WHO,Western Asia,2020,4,2020-01-20,2020-01-26,,671,0,201,5,,0,206,0,0,122,122,328,,No Report
Turkey,European Region of WHO,Western Asia,2020,5,2020-01-27,2020-02-02,,719,0,164,3,,0,167,0,0,92,92,259,,No Report
Turkey,European Region of WHO,Western Asia,2020,6,2020-02-03,2020-02-09,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2020,7,2020-02-10,2020-02-16,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2020,8,2020-02-17,2020-02-23,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2020,9,2020-02-24,2020-03-01,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,1,2018-12-31,2019-01-06,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,2,2019-01-07,2019-01-13,,24,0,0,0,,0,0,0,0,1,1,1,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,3,2019-01-14,2019-01-20,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,4,2019-01-21,2019-01-27,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,5,2019-01-28,2019-02-03,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,6,2019-02-04,2019-02-10,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,7,2019-02-11,2019-02-17,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,8,2019-02-18,2019-02-24,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,9,2019-02-25,2019-03-03,,9,0,0,0,,0,0,0,0,4,4,4,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,10,2019-03-04,2019-03-10,,11,0,0,0,,0,0,0,0,1,1,1,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,11,2019-03-11,2019-03-17,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,12,2019-03-18,2019-03-24,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,13,2019-03-25,2019-03-31,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,14,2019-04-01,2019-04-07,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,15,2019-04-08,2019-04-14,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,16,2019-04-15,2019-04-21,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,17,2019-04-22,2019-04-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,18,2019-04-29,2019-05-05,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,19,2019-05-06,2019-05-12,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,20,2019-05-13,2019-05-19,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,40,2019-09-30,2019-10-06,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,41,2019-10-07,2019-10-13,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,42,2019-10-14,2019-10-20,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,43,2019-10-21,2019-10-27,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,44,2019-10-28,2019-11-03,,20,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,45,2019-11-04,2019-11-10,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,46,2019-11-11,2019-11-17,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,47,2019-11-18,2019-11-24,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,48,2019-11-25,2019-12-01,,15,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,49,2019-12-02,2019-12-08,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,50,2019-12-09,2019-12-15,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,51,2019-12-16,2019-12-22,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,52,2019-12-23,2019-12-29,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,1,2019-12-30,2020-01-05,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,2,2020-01-06,2020-01-12,,12,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,3,2020-01-13,2020-01-19,,26,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,4,2020-01-20,2020-01-26,,59,0,0,0,,0,0,0,1,0,1,1,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,5,2020-01-27,2020-02-02,,74,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,6,2020-02-03,2020-02-09,,117,0,0,0,,0,0,0,2,0,2,2,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,7,2020-02-10,2020-02-16,,128,0,0,0,,0,0,0,1,0,1,1,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,8,2020-02-17,2020-02-23,,232,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,9,2020-02-24,2020-03-01,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,1,2018-12-31,2019-01-06,,133,0,8,55,,15,78,0,0,0,0,78,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,2,2019-01-07,2019-01-13,,238,0,15,67,,22,104,0,0,0,0,104,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,3,2019-01-14,2019-01-20,,106,0,17,70,,19,106,0,0,0,0,106,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,4,2019-01-21,2019-01-27,,211,0,30,50,,0,80,0,0,0,0,80,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,5,2019-01-28,2019-02-03,,153,0,5,28,,22,55,0,0,0,0,55,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,6,2019-02-04,2019-02-10,,108,0,4,8,,15,27,0,0,0,0,27,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,7,2019-02-11,2019-02-17,,151,0,7,13,,7,27,0,0,1,1,28,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,8,2019-02-18,2019-02-24,,93,0,10,9,,15,34,0,0,0,0,34,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,9,2019-02-25,2019-03-03,,123,0,18,6,,15,39,0,0,0,0,39,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,10,2019-03-04,2019-03-10,,53,0,7,2,,4,13,0,0,0,0,13,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,11,2019-03-11,2019-03-17,,83,0,10,2,,8,20,0,0,0,0,20,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,12,2019-03-18,2019-03-24,,87,0,21,0,,6,27,0,0,0,0,27,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,13,2019-03-25,2019-03-31,,60,0,6,3,,1,10,0,0,0,0,10,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,14,2019-04-01,2019-04-07,,41,0,13,2,,1,16,0,0,0,0,16,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,15,2019-04-08,2019-04-14,,57,0,2,0,,2,4,0,0,0,0,4,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,16,2019-04-15,2019-04-21,,74,0,6,0,,0,6,0,0,0,0,6,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,17,2019-04-22,2019-04-28,,23,0,2,0,,1,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,18,2019-04-29,2019-05-05,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,19,2019-05-06,2019-05-12,,36,0,3,0,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,20,2019-05-13,2019-05-19,,35,0,2,1,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,21,2019-05-20,2019-05-26,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,22,2019-05-27,2019-06-02,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,23,2019-06-03,2019-06-09,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,24,2019-06-10,2019-06-16,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,25,2019-06-17,2019-06-23,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,26,2019-06-24,2019-06-30,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,27,2019-07-01,2019-07-07,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,28,2019-07-08,2019-07-14,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,29,2019-07-15,2019-07-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,30,2019-07-22,2019-07-28,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,31,2019-07-29,2019-08-04,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,32,2019-08-05,2019-08-11,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,33,2019-08-12,2019-08-18,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,34,2019-08-19,2019-08-25,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,35,2019-08-26,2019-09-01,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,36,2019-09-02,2019-09-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,37,2019-09-09,2019-09-15,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,38,2019-09-16,2019-09-22,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,39,2019-09-23,2019-09-29,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,40,2019-09-30,2019-10-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,41,2019-10-07,2019-10-13,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,42,2019-10-14,2019-10-20,,33,0,0,1,,0,1,0,0,1,1,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,43,2019-10-21,2019-10-27,,22,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,44,2019-10-28,2019-11-03,,25,0,0,2,,0,2,0,0,0,0,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,45,2019-11-04,2019-11-10,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,46,2019-11-11,2019-11-17,,27,0,0,3,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,47,2019-11-18,2019-11-24,,27,0,0,1,,0,1,0,0,0,0,1,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,48,2019-11-25,2019-12-01,,22,0,0,2,,0,2,0,0,0,0,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,49,2019-12-02,2019-12-08,,30,0,1,0,,0,1,0,0,1,1,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,50,2019-12-09,2019-12-15,,25,0,3,0,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,51,2019-12-16,2019-12-22,,36,0,4,0,,0,4,0,0,0,0,4,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,52,2019-12-23,2019-12-29,,15,0,5,0,,2,7,0,0,0,0,7,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,1,2019-12-30,2020-01-05,,29,0,13,0,,2,15,0,0,1,1,16,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,2,2020-01-06,2020-01-12,,35,0,7,0,,0,7,0,0,2,2,9,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,3,2020-01-13,2020-01-19,,129,0,30,2,,3,35,0,0,3,3,38,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,4,2020-01-20,2020-01-26,,229,0,80,0,,12,92,0,0,6,6,98,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,5,2020-01-27,2020-02-02,,430,0,122,2,,38,162,0,0,10,10,172,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,6,2020-02-03,2020-02-09,,301,0,80,0,,37,117,0,0,5,5,122,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,7,2020-02-10,2020-02-16,,263,0,58,0,,42,100,0,0,8,8,108,,No Report
Ukraine,European Region of WHO,Eastern Europe,2020,8,2020-02-17,2020-02-23,,201,0,35,0,,49,84,0,0,5,5,89,,No Report
